fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
12.1,-73.971379,40.760802,-74.007181,40.730241,1
8.5,-73.98745,40.738633,-73.988445,40.72008,1
5.0,-73.97349,40.755067,-73.965582,40.756877,1
20.9,-73.970807,40.68957,-73.992693,40.759439,1
8.5,-73.967762,40.80267,-73.981307,40.778457,1
9.3,-73.977008,40.774045,-73.95576,40.808743,1
22.0,-74.002026,40.728052,-73.95299,40.768281,1
6.5,-73.983157,40.757065,-73.983832,40.76545,2
5.3,-73.996992,40.767185,-73.99204,40.758182,1
11.7,-73.981798,40.764821,-73.949746,40.807924,2
14.1,-73.968128,40.75681,-73.966215,40.803238,2
8.5,-74.001292,40.756588,-73.991292,40.76543,1
15.7,-73.991007,40.765723,-73.944095,40.823764,1
7.0,-73.95330047607422,40.77960205078125,-73.94947814941406,40.796051025390625,1
10.0,-74.00874328613281,40.73238754272461,-73.98804473876953,40.73222732543945,6
11.3,-74.007748,40.743228,-73.970389,40.793817,1
11.0,-73.995695,40.716747,-73.988048,40.724892,1
7.7,-73.992695,40.730642,-73.996347,40.71934,1
20.9,-73.939217,40.842545,-73.967532,40.757582,1
8.0,-73.988523,40.75589,-73.996079,40.768419,1
24.5,-73.97496,40.759198,-74.009849,40.725216,2
8.1,-73.982238,40.769315,-73.970902,40.795595,1
5.0,-73.968165,40.76504,-73.964968,40.772447,1
10.0,-73.999355,40.754257,-73.999355,40.754257,1
5.7,-73.994442,40.756136,-73.988721,40.748164,1
5.7,-73.96242,40.776865,-73.97517,40.76138,1
25.0,-73.963127,40.774915,-74.001787,40.724689,1
8.5,-73.9824,40.773377,-73.979337,40.752705,2
15.5,-74.006176,40.744446,-73.968084,40.751138,1
4.5,-74.00013,40.730528,-74.002538,40.724992,2
5.0,-73.947478,40.775305,-73.991138,40.736657,1
23.5,-73.997222,40.719395,-73.984642,40.760168,2
6.5,-73.963288,40.774595,-73.950173,40.775995,1
5.3,-73.94496,40.794072,-73.946495,40.782393,1
4.0,-73.953529,40.771059,-73.946735,40.780372,1
15.7,-73.988262,40.763228,-73.99123,40.692167,2
10.1,-73.959835,40.773904,-73.936412,40.794478,1
6.1,-73.97874,40.736762,-73.981481,40.75002,1
6.5,-73.929323,40.767935,-73.916668,40.773167,6
3.3,-73.958493,40.77267,-73.954482,40.77819,3
16.9,0.0,0.0,0.0,0.0,1
4.1,-73.989447,40.757368,-73.990368,40.750653,5
8.5,-73.970275,40.784098,-73.973807,40.760313,1
12.9,-73.988184,40.729146,-73.983507,40.767243,2
9.0,-73.953885,40.790752,-73.950862,40.770825,5
36.1,-73.978112,40.761835,-74.029135,40.635438,1
8.5,-73.98870849609375,40.69287109375,-73.99051666259766,40.70388412475586,1
9.0,-74.00153,40.735758,-74.014385,40.714012,1
10.9,-73.97534,40.757667,-73.999908,40.743298,1
4.0,-73.97899,40.750005,-73.974703,40.75592,2
8.0,-73.984372,40.756395,-73.983879,40.774655,1
9.3,-73.9471,40.7718,-73.9753,40.7613,1
6.0,-73.960878,40.760919,-73.969021,40.755896,2
5.5,-73.96788024902344,40.7628173828125,-73.95970153808594,40.77125930786133,1
14.5,-73.951633,40.76636,-73.98095,40.757518,1
3.3,-73.989352,40.740508,-73.991467,40.735392,1
6.5,-73.939587,40.750692,-73.928553,40.768862,2
14.1,0.0,0.0,0.0,0.0,1
37.83,-73.98109436035156,40.78269958496094,-73.8713607788086,40.77425765991211,1
16.0,-73.983833,40.755512,-73.983082,40.744347,2
5.3,-73.996887,40.725055,-73.989278,40.73499,1
4.5,-73.997038,40.722862,-73.989766,40.729655,1
6.9,-73.991462,40.726762,-74.006241,40.739461,1
6.0,-73.978358,40.778028,-73.983755,40.761351,1
8.9,-73.987146,40.739675,-73.978452,40.76395,1
11.3,-73.974769,40.616277,-73.974769,40.616277,1
5.3,-73.948672,40.781693,-73.951713,40.777515,3
4.9,-73.981108,40.754948,-73.966488,40.762513,1
5.3,-73.978703,40.736728,-73.981702,40.746371,1
6.5,-73.985505,40.735783,-73.99328,40.722488,1
4.1,-73.99316,40.757988,-73.99316,40.757988,1
6.0,-73.995912,40.748825,-73.995905,40.758732,2
15.5,-73.981828,40.776937,-73.945505,40.778572,1
57.33,-73.981903,40.776149,-73.861245,40.767815,1
10.9,-73.984124,40.765573,-73.922876,40.743369,1
4.9,-73.962565,40.71002,-73.957002,40.718582,1
8.5,-74.00654602050781,40.71380615234375,-74.01718139648438,40.71099853515625,1
16.0,-73.993317,40.72023,-73.944205,40.686924,3
12.5,-73.984016,40.76486,-73.965122,40.806388,1
19.5,-74.014968,40.709647,-73.981055,40.733242,1
17.0,-73.991247,40.735282,-73.977335,40.683812,6
9.3,-74.005534,40.726293,-73.980014,40.746616,3
8.5,-74.009834,40.710129,-74.015143,40.7181,1
4.0,-73.98956,40.757773,-73.990876,40.764914,1
57.54,-73.79078674316406,40.6463737487793,-73.98528289794922,40.72996139526367,2
16.0,-73.949217,40.777065,-73.942337,40.82735,3
49.57,0.0,0.0,0.0,0.0,5
8.5,-74.00093,40.720535,-73.980487,40.742447,5
3.3,-73.989514,40.719105,-73.992889,40.719999,1
6.5,-74.00518,40.727842,-73.996297,40.719002,1
200.0,-75.1823959350586,39.955928802490234,-75.18238067626953,39.95594024658203,1
30.0,-73.99811553955078,40.745811462402344,-73.91241455078125,40.8414421081543,1
12.1,-73.948325,40.77481,-73.9858,40.741525,1
4.9,-73.937452,40.758122,-73.937452,40.758122,1
9.0,-74.005745,40.726345,-73.976465,40.74543,1
27.4,-73.9906,40.756,-73.9073,40.7266,1
5.3,-73.993877,40.751135,-73.999573,40.761497,1
6.9,-74.00597,40.740223,-73.993427,40.72793,1
6.0,-73.977149,40.774868,-73.976902,40.764424,1
8.1,-73.9813,40.6898,-73.9945,40.6808,1
7.5,-73.799560546875,40.65641403198242,-73.98407745361328,40.730281829833984,1
8.0,-73.975437,40.756037,-73.99077,40.737262,5
8.1,-74.002694,40.739314,-73.973635,40.760901,1
7.7,-73.980823,40.747666,-73.989975,40.739071,1
15.7,-73.9604,40.81,-73.9702,40.7624,1
9.5,-73.99109,40.756297,-73.976193,40.741992,1
4.5,-73.965823,40.765152,-73.958022,40.768542,1
4.1,-73.995552,40.744342,-74.003252,40.739117,1
5.5,-73.997967,40.750939,-73.989901,40.756909,1
15.0,-73.962885,40.663847,-73.999182,40.68407,1
8.0,-73.99215,40.748682,-73.990218,40.729655,1
9.5,-73.991353,40.750224,-73.976392,40.751752,1
8.0,-73.98758697509766,40.749881744384766,-73.97952270507812,40.761783599853516,2
3.7,-73.953572,40.771055,-73.947093,40.772632,1
9.5,-73.991465,40.749825,-74.003315,40.722952,1
21.7,-73.97488,40.758157,-73.9384,40.850373,1
9.3,-73.967833,40.762827,-73.991868,40.750855,5
8.5,-73.971628,40.787013,-73.942112,40.786756,1
37.3,-73.998722,40.717248,-73.861225,40.767957,1
4.5,-73.985418,40.76435,-73.982163,40.775798,1
6.5,-73.98185,40.740507,-73.979485,40.749517,4
8.0,-73.97315216064453,40.76370620727539,-73.9911880493164,40.74998092651367,1
8.0,-73.955348,40.77318,-73.970605,40.752257,3
7.5,-73.980295,40.770215,-73.977727,40.755597,1
8.0,-73.99806213378906,40.75629806518555,-74.0081787109375,40.738094329833984,1
8.1,-73.992087,40.759087,-74.01114,40.72913,1
8.0,-73.97313,40.748742,-73.990577,40.75126,1
15.5,-74.004462,40.721367,-73.966782,40.75267,1
25.3,-73.960494,40.773774,-73.880015,40.769324,1
14.1,0.0,0.0,0.0,0.0,1
13.7,-73.992872,40.72821,-73.972354,40.67685,1
7.5,-74.00522,40.718392,-74.016015,40.710837,5
11.0,-73.977235,40.749417,-73.994434,40.725713,1
10.5,-74.015158,40.715933,-73.994278,40.739643,1
5.0,-73.98201751708984,40.772586822509766,-73.97770690917969,40.78267288208008,1
12.5,-73.96814,40.761846,-73.986939,40.753474,1
8.5,-74.004188,40.752707,-74.006623,40.744837,1
4.5,-74.000283,40.743009,-74.002847,40.748801,2
29.87,-73.983708,40.780665,-73.870192,40.773252,1
8.5,-73.96052,40.775775,-73.975252,40.761822,1
14.1,0.0,0.0,0.0,0.0,2
6.9,-73.966397,40.756365,-73.956155,40.775457,1
7.7,-73.986898,40.733533,-73.990437,40.755963,1
7.3,-73.966642,40.75746,-73.98913,40.751962,5
12.9,-74.00322,40.728215,-74.029227,40.781645,2
6.1,-73.995942,40.731815,-73.985665,40.722398,1
9.3,-73.98567,40.743742,-73.999442,40.763122,1
30.5,-73.943805,40.823822,-74.009147,40.717095,1
3.7,-74.00115,40.767261,-73.999312,40.761797,1
10.1,-73.962817,40.762648,-73.987535,40.743709,1
12.0,-74.015238,40.715807,-73.997308,40.722487,1
15.0,-73.96237,40.775954,-73.988477,40.743867,1
7.5,-73.99246215820312,40.75592041015625,-74.00303649902344,40.74882125854492,2
7.0,-73.992664,40.743038,-73.981163,40.753598,1
8.9,-73.954724,40.769976,-73.984663,40.78008,1
8.0,-73.9472427368164,40.74837875366211,-73.93022918701172,40.770442962646484,1
11.0,-73.976835,40.775227,-73.955272,40.78251,1
14.0,-73.9623,40.699952,-74.001592,40.710557,2
30.8,-73.870697,40.77368,-73.970962,40.756592,1
7.7,-73.953057,40.778503,-73.981827,40.774678,1
43.33,-73.988334,40.720358,-74.014277,40.616227,1
17.7,-73.960441,40.775611,-74.010346,40.702052,1
5.7,-73.993408,40.746997,-73.978135,40.748505,5
8.5,-73.86307,40.769832,-73.86307,40.769832,5
13.0,-73.97855,40.745042,-73.958363,40.759772,1
6.9,-73.98872,40.736672,-73.979978,40.749038,1
8.1,-73.980262,40.755697,-73.955282,40.773447,1
12.5,-73.961995,40.775503,-73.98707,40.737215,2
5.7,-74.005525,40.72645,-73.993129,40.741793,1
6.0,-73.985425,40.768873,-73.987053,40.756394,1
5.3,-73.962243,40.763701,-73.953307,40.771575,1
11.7,-73.992478,40.752188,-73.949392,40.783613,5
14.1,-73.995635,40.716912,-73.989933,40.760652,1
12.5,-74.004692,40.750383,-73.96354,40.77416,1
8.5,-73.982242,40.73173,-73.980112,40.74908,6
7.0,-73.988782,40.748627,-73.981302,40.75884,5
11.3,-73.988203,40.719975,-73.980375,40.764278,2
4.5,-73.984117,40.764607,-73.978735,40.772382,2
6.9,-73.971471,40.763977,-73.955024,40.765793,1
4.5,-73.97862243652344,40.78294372558594,-73.97294616699219,40.793052673339844,1
4.5,-73.939297,40.75733,-73.941983,40.754533,1
9.0,-73.980695,40.774944,-73.985036,40.745423,1
8.9,-73.994023,40.751383,-74.009382,40.7354,1
14.1,-74.00284,40.760389,-73.988286,40.722787,1
6.9,-73.978284,40.753519,-73.992571,40.756695,1
19.0,-73.982895,40.726712,-73.973917,40.784335,1
7.0,-74.006837,40.748737,-73.988273,40.748245,5
12.9,-73.964112,40.757162,-74.00364,40.749157,1
13.0,-73.949122,40.78159,-73.986477,40.730328,5
11.3,-73.973943,40.787058,-73.974553,40.75639,1
11.3,-74.003017,40.739048,-73.986,40.769737,1
8.5,-73.98584,40.73482,-73.992563,40.75145,1
6.9,-73.98359,40.766745,-73.97309,40.749635,3
5.3,-73.99644,40.7535,-73.989553,40.758832,1
8.9,0.0,0.0,0.0,0.0,1
9.3,-73.998687,40.745044,-73.985729,40.768879,2
19.5,-73.992307,40.74917,-73.994535,40.72489,1
5.0,-73.97064,40.74873,-73.97079,40.75543,1
4.5,-73.93995666503906,40.794090270996094,-73.9339828491211,40.79456329345703,1
10.9,-73.969178,40.760448,-74.004329,40.730799,2
11.5,0.0,0.0,0.0,0.0,2
8.9,-74.001156,40.741561,-73.978171,40.752303,1
6.5,-73.972247,40.763005,-73.983569,40.75228,2
3.7,-73.993355,40.727172,-73.988538,40.731413,2
6.9,-74.004421,40.752542,-73.982423,40.750792,1
15.0,-73.983672,40.693898,-73.94401,40.655789,1
11.5,-73.99724,40.714365,-74.00439,40.742285,2
20.9,-73.9899,40.757805,-73.95068,40.776527,1
10.0,-73.98242950439453,40.77247619628906,-73.96480560302734,40.755821228027344,1
4.5,-73.925536,40.761701,-73.979296,40.784616,1
6.5,-74.006042,40.707242,-73.944878,40.655687,1
22.0,-73.95504,40.76913,-74.01511,40.709525,1
12.9,-73.998527,40.74931,-73.968585,40.798848,3
6.5,-73.986852,40.764047,-73.966785,40.76068,1
5.0,-73.982357,40.745674,-73.987168,40.751912,1
21.3,-73.872849,40.774175,-73.988016,40.72001,1
10.0,-73.99188995361328,40.750221252441406,-73.98674774169922,40.73943328857422,3
8.1,-73.978313,40.77796,-73.973678,40.757861,1
13.7,-73.985702,40.673845,-73.985307,40.720502,3
14.1,-73.968142,40.802583,-73.971783,40.763147,3
6.0,-73.999243,40.71991,-74.004058,40.720997,2
7.3,-73.952916,40.772271,-73.976072,40.765695,1
8.1,-73.973297,40.754645,-73.994025,40.766307,6
3.0,-73.974808,40.748212,-73.975715,40.751602,6
11.5,-73.98511,40.746268,-73.9772,40.759615,1
8.1,-73.977857,40.752695,-73.988291,40.737383,1
26.5,-73.99733,40.741604,-73.946374,40.678258,2
6.5,-73.991854,40.716096,-73.98701,40.733761,1
10.0,-73.986625,40.771828,-73.977532,40.787273,2
7.7,-73.965336,40.769232,-73.976304,40.785681,1
7.5,-73.97295379638672,40.764251708984375,-73.95799255371094,40.77718734741211,1
15.0,-73.998607,40.724575,-73.961337,40.760352,1
29.7,-73.870974,40.773821,-73.994797,40.742031,2
6.5,-73.9958267211914,40.76443099975586,-73.98892974853516,40.75653076171875,1
9.3,-73.952201,40.777135,-73.972494,40.749376,1
7.0,-73.97927,40.76704,-73.99479,40.76026,1
49.57,-73.78606,40.641889,-73.984666,40.746217,1
8.1,-74.00469,40.751145,-73.993793,40.733194,1
6.9,-73.971008,40.759772,-73.974948,40.777615,1
10.0,-73.949617,40.780831,-73.97179,40.760312,1
11.5,-73.991417,40.756133,-73.958897,40.763873,1
8.0,-73.995516,40.724785,-73.977969,40.721366,2
8.5,-73.991555,40.749879,-73.979327,40.753663,1
4.5,-74.005157,40.731813,-74.009115,40.725946,1
10.5,-73.989796,40.700834,-74.010225,40.7118,2
9.3,-73.982368,40.774115,-74.007668,40.740866,2
4.9,-73.985887,40.74083,-73.977998,40.750828,1
6.1,-73.978181,40.764807,-73.989009,40.757035,3
5.3,-73.982228,40.757645,-73.972612,40.763392,1
4.9,-73.97717,40.764033,-73.982352,40.773178,1
8.1,-73.9621,40.757756,-73.973279,40.756729,1
7.7,-73.981647,40.760583,-73.984242,40.748728,4
8.1,-73.962219,40.779187,-73.971202,40.755211,3
10.9,-73.992637,40.748958,-73.998857,40.717217,2
14.1,-73.96093,40.761037,-74.002142,40.74064,5
7.9,-73.97953,40.766988,-73.969758,40.758882,1
17.0,-73.98661804199219,40.756683349609375,-73.92427825927734,40.76996994018555,6
10.5,-73.998787,40.750062,-73.988772,40.727032,5
13.3,-74.016223,40.713175,-73.983368,40.764118,1
6.9,-73.983141,40.747221,-73.993891,40.76173,1
7.3,-73.9969,40.7222,-74.0095,40.7153,2
11.0,-73.96117401123047,40.79640579223633,-73.93913269042969,40.80513000488281,1
10.1,-73.981356,40.78116,-73.95046,40.79469,1
4.5,-73.990408,40.738553,-73.996197,40.746017,1
10.5,-74.005603,40.741094,-73.97642,40.749682,4
4.5,-74.010139,40.729742,-74.006502,40.739279,1
4.5,-73.953203,40.77613,-73.962402,40.763368,1
12.5,-73.95411682128906,40.76628875732422,-73.96853637695312,40.789127349853516,1
4.9,-73.955742,40.785017,-73.96517,40.791912,1
12.1,-73.978173,40.725008,-74.010233,40.724487,1
7.7,-73.992009,40.724131,-74.007431,40.742737,1
52.0,-73.79009246826172,40.64403533935547,-74.0054931640625,40.7111701965332,5
27.5,-74.008099,40.722927,-73.955638,40.767977,1
7.7,-73.975646,40.754206,-73.955426,40.767123,1
11.3,-73.992748,40.720364,-73.972473,40.75369,1
7.7,-73.99163,40.739473,-73.990552,40.75601,1
6.5,-73.98591613769531,40.760498046875,-73.98487854003906,40.753379821777344,4
9.7,-74.00525,40.728283,-74.002603,40.750178,1
8.1,-73.991462,40.751157,-73.975295,40.757522,1
13.7,-73.998917,40.739818,-73.986487,40.685998,5
4.5,-73.997787,40.74126,-74.004241,40.729789,1
4.9,-73.991206,40.750192,-73.985775,40.742437,1
9.7,-73.991144,40.751269,-73.95994,40.762375,2
12.1,-74.006397,40.741403,-74.01524,40.714265,1
6.9,-73.981448,40.73703,-73.989773,40.720748,1
4.9,-73.981972,40.75805,-73.989485,40.753667,1
5.7,-74.003823,40.726242,-73.985702,40.721908,1
8.5,-73.976268,40.775861,-73.98582,40.768836,1
13.3,-73.981733,40.772732,-73.939798,40.803658,1
8.5,-73.947987,40.789632,-73.975345,40.782145,3
7.0,0.0,0.0,0.0,0.0,1
2.9,-73.972633,40.750835,-73.974398,40.75148,1
4.9,-74.00115,40.736433,-74.009407,40.725972,5
11.0,-73.952347,40.769029,-73.972867,40.764637,1
5.3,-73.995348,40.744172,-73.985517,40.752907,1
10.9,-73.962677,40.766923,-73.986188,40.756685,1
6.0,-73.9492,40.770917,-73.955009,40.779456,1
15.3,-73.954485,40.764157,-73.956447,40.716982,2
4.1,-73.961223,40.760292,-73.964515,40.763957,5
8.5,-73.976035,40.776077,-73.946811,40.785073,1
3.3,-73.999771,40.73324,-73.995972,40.738599,1
10.1,-73.970142,40.752865,-73.988872,40.748678,6
5.3,-74.009597,40.710513,-74.013861,40.714955,1
6.9,-73.95319,40.782806,-73.948528,40.803357,1
5.7,-73.988373,40.723173,-73.995553,40.736858,1
2.9,-73.930667,40.697842,-73.933428,40.697288,1
6.5,-73.996762,40.742412,-73.985545,40.73625,5
16.0,-73.98229217529297,40.76456832885742,-73.98868560791016,40.74537658691406,2
21.5,-73.982005,40.757212,-73.942992,40.785517,1
8.5,-73.99172973632812,40.750919342041016,-73.97338104248047,40.7604866027832,1
18.9,-73.978816,40.762056,-74.01632,40.708923,1
7.0,-73.990883,40.756547,-73.974647,40.755182,6
10.1,-73.956942,40.770642,-73.986902,40.758527,1
3.3,-73.967988,40.801687,-73.97035,40.796727,6
11.5,-73.964117,40.808067,-73.987902,40.775175,1
11.5,-73.983742,40.744167,-73.978568,40.764752,1
17.3,-73.944847,40.718163,-73.98814,40.67502,1
5.7,-73.975967,40.749295,-73.986635,40.753318,1
3.7,-73.96058,40.775747,-73.964883,40.769383,5
13.0,-74.004175,40.752787,-74.003377,40.719153,1
3.7,0.0,0.0,0.0,0.0,1
5.7,-73.996498,40.753788,-74.00571,40.750937,2
5.5,-74.003255,40.718165,-74.005833,40.726007,1
5.3,-74.037448,40.547847,-74.033705,40.545705,5
10.5,-73.986957,40.745117,-74.007893,40.715687,1
8.5,-73.985988,40.722768,-73.987388,40.741353,1
14.1,-73.995755,40.697413,-73.928693,40.671373,2
3.7,-73.954887,40.783498,-73.955447,40.779393,1
6.5,-73.973982,40.761525,-73.956869,40.785865,1
16.9,-74.010776,40.709477,-73.94373,40.662754,3
9.3,-73.981924,40.728484,-74.008938,40.716021,2
7.5,-74.007246,40.715901,-74.007105,40.73449,2
18.0,-73.955225,40.768812,-73.991372,40.723822,1
9.0,-73.994055,40.751205,-73.97302,40.763507,5
15.3,-74.0085,40.720373,-73.95516,40.769968,2
4.1,-73.987655,40.738525,-73.990285,40.731469,2
23.0,-73.995605,40.724827,-73.955822,40.767552,2
6.1,-73.999028,40.679089,-73.985357,40.666366,1
16.0,-73.959318,40.783202,-73.98007,40.753795,1
14.1,-73.996006,40.725898,-73.950908,40.693018,3
5.8,-74.004153,40.740508,-74.002716,40.752034,1
3.3,-73.793442,40.652187,-73.794742,40.651922,3
5.3,-73.987543,40.738652,-73.9917,40.748732,1
50.07,-73.975403,40.755667,-74.011055,40.702095,1
21.0,-73.97327423095703,40.74372863769531,-74.0107650756836,40.704620361328125,1
16.1,-73.985597,40.758451,-73.927047,40.773705,1
5.7,-73.954072,40.78157,-73.967101,40.762289,1
10.5,-74.006443,40.736785,-74.01215,40.707655,1
9.5,-73.98121,40.773917,-73.97806,40.756252,2
10.0,-73.9691,40.754035,-73.989842,40.746932,1
8.0,-73.99024,40.734687,-73.97804,40.742037,2
8.0,-73.983985,40.729346,-73.999946,40.720521,1
5.5,-73.964608,40.79182,-73.952053,40.786307,2
6.5,-73.955503,40.785363,-73.94312,40.80591,1
13.5,-73.956682,40.716872,-73.984303,40.69364,6
14.1,-73.975412,40.750093,-73.921617,40.743007,1
16.5,-74.01551,40.71557,-73.995,40.76023,1
8.0,-73.990475,40.737205,-73.98657,40.743915,6
24.0,-73.968995,40.791072,-73.98354,40.72156,2
10.5,-73.97189,40.764017,-73.987936,40.774987,1
4.5,-73.987245,40.737023,-73.985893,40.73488,1
6.5,-74.001225,40.729202,-74.007,40.71206,5
36.0,-73.996249,40.726058,-73.861638,40.76826,1
10.9,-73.953431,40.785024,-73.985705,40.738362,1
10.9,-73.98305,40.756958,-74.001647,40.729413,1
4.1,-73.979873,40.74325,-73.982164,40.749001,1
18.1,-73.973448,40.764087,-73.94893,40.809097,2
8.1,-73.994642,40.726037,-73.973412,40.751988,5
17.5,-73.977965,40.761558,-73.956812,40.783243,1
4.0,-73.995097,40.728052,-74.001165,40.731667,1
4.1,0.0,0.0,0.0,0.0,1
10.9,-74.003308,40.727677,-73.980737,40.721547,1
6.5,-73.987715,40.750064,-73.971958,40.759517,1
10.5,-73.955695,40.779373,-73.990895,40.751158,2
15.3,-73.975621,40.751138,-73.892418,40.746881,1
5.5,-74.004745,40.746943,-74.005302,40.740324,3
4.5,-73.954976,40.777625,-73.944137,40.778066,1
10.5,-73.982362,40.73119,-73.999108,40.760723,2
9.3,-74.002783,40.760537,-73.990017,40.743997,1
17.7,-74.017605,40.706677,-73.95412,40.76712,1
8.9,-73.976343,40.780585,-73.95058,40.782377,5
9.5,-73.980212,40.780642,-73.997035,40.75068,1
12.5,-73.984773,40.724599,-74.003001,40.756326,2
17.0,-73.993621,40.732723,-73.98678,40.777146,1
14.1,-73.983197,40.721947,-73.976825,40.672384,1
11.3,-73.968765,40.764598,-73.975935,40.755607,2
22.1,-74.000767,40.757597,-73.95557,40.689437,2
4.0,0.0,0.0,0.0,0.0,1
8.5,-73.967632,40.768902,-73.964608,40.783636,1
10.9,-73.994152,40.751332,-73.985295,40.7276,1
10.9,-73.984998,40.748682,-73.980325,40.78223,5
5.7,-73.983903,40.743411,-73.989509,40.756591,2
7.3,-73.979335,40.784767,-73.967632,40.804542,1
27.0,-73.947017,40.79084,-73.845022,40.84936,1
41.5,-73.781868,40.644755,-73.887882,40.742837,1
6.0,-73.995675,40.739037,-73.980998,40.733904,1
6.5,0.0,0.0,0.0,0.0,2
13.0,-73.948524,40.777971,-73.976575,40.73351,1
10.0,-73.99605,40.726442,-73.978401,40.751379,1
10.0,-73.986711,40.766666,-73.981782,40.763598,1
4.5,-73.967701,40.756549,-73.977448,40.752142,1
7.7,-74.007488,40.725747,-73.990227,40.739194,1
6.5,-73.974523,40.751828,-73.95809,40.764853,1
2.5,-74.031567,40.750731,-74.031569,40.750732,1
6.9,-73.9689,40.7617,-73.9885,40.766,0
3.7,-73.952128,40.810468,-73.945143,40.807584,1
8.1,-73.9965,40.729738,-73.995483,40.732449,1
6.1,-74.00428,40.719525,-74.007857,40.705767,1
6.9,-73.977624,40.787066,-73.958884,40.783427,1
4.9,-73.972295,40.756467,-73.982872,40.742053,1
13.3,-73.986864,40.758222,-73.980584,40.729902,1
7.7,-74.000347,40.72562,-73.988223,40.749453,2
34.94,-73.965723,40.765357,-73.91583,40.882032,2
4.5,-73.989255,40.755454,-73.978209,40.752186,1
15.3,-74.003755,40.724225,-73.966863,40.76985,1
5.7,-73.960403,40.761894,-73.955267,40.776745,2
6.0,-73.95304870605469,40.774288177490234,-73.94454956054688,40.779823303222656,1
12.9,-73.982215,40.731807,-73.96918,40.785277,1
5.7,0.0,0.0,0.0,0.0,1
19.5,-73.983793,40.745007,-73.987357,40.776067,1
8.0,-73.981065,40.76455,-73.981303,40.779265,1
7.3,-73.95617,40.781097,-73.975072,40.76339,1
7.5,-73.971207,40.757538,-73.955433,40.776638,2
15.0,-73.980399,40.760295,-73.918773,40.76746,1
11.5,-73.953805,40.784932,-73.981117,40.780877,1
5.3,-73.974999,40.741573,-73.976715,40.751309,1
6.9,-73.982185,40.772447,-73.96326,40.767552,1
